xref_partners_sorted,GO,interpro
uniprotkb:O36551%uniprotkb:O95167,"host-GO:0044237,host-GO:0044710,host-GO:0044085,host-GO:0044444,host-GO:0043227,host-GO:1990204,host-GO:0031090,host-GO:0016043,host-GO:0044446,host-GO:0016020,host-GO:0019866,host-GO:0044763,host-GO:0032991,host-GO:0044425,host-GO:0003824,host-GO:0043229,virus-GO:0016020,virus-GO:0044425",host-IPR026626
uniprotkb:O36551%uniprotkb:O95169,"host-GO:0044237,host-GO:0044710,host-GO:0044085,host-GO:0044444,host-GO:0043227,host-GO:1990204,host-GO:0031090,host-GO:0016043,host-GO:0044446,host-GO:0016020,host-GO:0019866,host-GO:0044763,host-GO:0032991,host-GO:0044425,host-GO:0003824,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR016551,host-IPR008699"
uniprotkb:O95219%uniprotkb:Q2HRD4,"host-GO:0044444,host-GO:0033036,host-GO:0044446,host-GO:0044425,host-GO:0051239,host-GO:0002682,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0044877,host-GO:0048583,host-GO:0051641,host-GO:0005102,host-GO:0032403,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0008289,host-GO:0043167,host-GO:0043227,host-GO:0032879,host-GO:0005737,host-GO:0032991,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0050690,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0019222,virus-GO:0044425,virus-GO:0055036,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR001683,host-IPR034902,host-IPR034783,virus-IPR000436"
uniprotkb:O95249%uniprotkb:Q76RG2,"host-GO:0043227,host-GO:0044444,host-GO:0033036,host-GO:0032879,host-GO:0031090,host-GO:0044446,host-GO:0050794,host-GO:0016020,host-GO:0016043,host-GO:0051641,host-GO:0051234,host-GO:0032991,host-GO:0044763,host-GO:0044425,host-GO:0000149,host-GO:0005484,host-GO:0043229","host-IPR023601,virus-IPR007619"
uniprotkb:O36551%uniprotkb:O95260,"host-GO:0044237,host-GO:0043227,host-GO:0009056,host-GO:0044238,host-GO:0071704,host-GO:0005737,host-GO:0006807,host-GO:0003824,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR030700,host-IPR007472,host-IPR016181,host-IPR007471,host-IPR017137"
uniprotkb:O95302%uniprotkb:P88947,"host-GO:0044237,host-GO:0043227,host-GO:0008144,host-GO:0044444,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0005737,host-GO:0006457,host-GO:0043167,host-GO:0097159,host-GO:0006807,host-GO:0003824,host-GO:0043229,","host-IPR001179,host-IPR023566,host-IPR002048,host-IPR011992,host-IPR018247"
uniprotkb:O95478%uniprotkb:P88947,"host-GO:0044237,host-GO:0043227,host-GO:0044085,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0032991,host-GO:0043228,host-GO:0097159,host-GO:0030529,host-GO:0006807,host-GO:0043229,",host-IPR022309
uniprotkb:O95721%uniprotkb:Q98136,"host-GO:0044444,host-GO:0033036,host-GO:0045321,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0000149,host-GO:0009056,host-GO:0031090,host-GO:0005929,host-GO:0016020,host-GO:0051641,host-GO:0042995,host-GO:0005484,host-GO:0044441,host-GO:0044463,host-GO:0002252,host-GO:0016082,host-GO:0044456,host-GO:0016043,host-GO:0140029,host-GO:0031629,host-GO:0051234,host-GO:0044237,host-GO:0043227,host-GO:0097458,host-GO:1902578,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0005886,host-GO:0043229","host-IPR000727,virus-IPR008002"
uniprotkb:O95900%uniprotkb:P88924,"host-GO:0044237,host-GO:0044444,host-GO:1901363,host-GO:0071704,host-GO:0044238,host-GO:0097159,host-GO:0006807,host-GO:0003824,virus-GO:0044237,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0097367,virus-GO:0097159,virus-GO:0043167,virus-GO:0006807,virus-GO:0036094","host-IPR020103,host-IPR002501,virus-IPR011009,virus-IPR000719"
uniprotkb:O36551%uniprotkb:P00395,"host-GO:0044710,host-GO:0044444,host-GO:0045277,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0009628,host-GO:0042221,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0044767,host-GO:0016020,host-GO:0009055,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0005215,host-GO:0019866,host-GO:0051234,host-GO:0043167,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0048856,host-GO:0032991,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR000883,host-IPR023615,host-IPR033944,host-IPR023616"
uniprotkb:P01891%uniprotkb:P88970,"host-GO:0003823,host-GO:0044444,host-GO:0044446,host-GO:0002376,host-GO:0044425,host-GO:1901363,host-GO:0002682,host-GO:0031090,host-GO:0019882,host-GO:0016020,host-GO:0050794,host-GO:0048583,host-GO:0009986,host-GO:0005102,host-GO:0033218,host-GO:0097159,host-GO:0007165,host-GO:0043227,host-GO:0006955,host-GO:0044459,host-GO:0032991,host-GO:0005886,host-GO:0030881,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR007110,host-IPR003006,host-IPR013783,host-IPR011162,host-IPR003597,host-IPR011161,host-IPR010579,host-IPR001039,virus-IPR013783,virus-IPR004121,virus-IPR021022,virus-IPR007110"
uniprotkb:P04066%uniprotkb:Q2HRC9,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0045321,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0008152,host-GO:0006807,host-GO:0003824,host-GO:0002252,host-GO:0051234,host-GO:0070013,host-GO:0031974,host-GO:0043230,host-GO:0043227,host-GO:0044237,host-GO:1902578,host-GO:0005737,host-GO:0043229","host-IPR031919,host-IPR016286,host-IPR017853,host-IPR000933,host-IPR028755,host-IPR018526,virus-IPR006882"
uniprotkb:P04818%uniprotkb:P90463,"host-GO:0044710,host-GO:0044444,host-GO:0045182,host-GO:0048589,host-GO:0009058,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0016049,host-GO:0042221,host-GO:0044419,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0072341,host-GO:0044767,host-GO:0016020,host-GO:0050794,host-GO:0009605,host-GO:0042802,host-GO:0046983,host-GO:0006807,host-GO:0036094,host-GO:0009719,host-GO:0003824,host-GO:0048519,host-GO:0008144,host-GO:0019048,host-GO:0033218,host-GO:0019866,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0007623,host-GO:0070013,host-GO:0022402,host-GO:0008283,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0032259,host-GO:0048856,host-GO:0005737,host-GO:0048037,host-GO:0019222,host-GO:0043229,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0032259,virus-GO:0044763,virus-GO:0006807,virus-GO:0003824","host-IPR020940,host-IPR023451,host-IPR000398,virus-IPR020940,virus-IPR023451,virus-IPR000398"
uniprotkb:C7E599%uniprotkb:P05026,"host-GO:0044710,host-GO:0044421,host-GO:0033036,host-GO:0044238,host-GO:0097367,host-GO:0044763,host-GO:0044425,host-GO:0009628,host-GO:0007154,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0016020,host-GO:0044877,host-GO:0051641,host-GO:0048518,host-GO:0048870,host-GO:0006950,host-GO:0043209,host-GO:0006807,host-GO:0003824,host-GO:0036094,host-GO:0008022,host-GO:0008144,host-GO:0003008,host-GO:0032403,host-GO:0005215,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0007155,host-GO:0050900,host-GO:0043167,host-GO:0097159,host-GO:0007165,host-GO:0098772,host-GO:0005622,host-GO:0043230,host-GO:0043227,host-GO:0044237,host-GO:0030054,host-GO:0032879,host-GO:1902578,host-GO:0044459,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,virus-GO:0033647,virus-GO:0005198,virus-GO:0019028,virus-GO:0019069","host-IPR000402,host-IPR015565,virus-IPR002690"
uniprotkb:P06280%uniprotkb:P88935,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0008152,host-GO:0042802,host-GO:0050794,host-GO:0046983,host-GO:0006807,host-GO:0005102,host-GO:0003824,host-GO:0002252,host-GO:0048519,host-GO:0051234,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:1902578,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0043229,virus-GO:0036338,virus-GO:0016043,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0033644,virus-GO:0044419,virus-GO:0044764,virus-GO:0033655","host-IPR000111,host-IPR013785,host-IPR017853,host-IPR002241,host-IPR035373,virus-IPR034708,virus-IPR020175"
uniprotkb:P07093%uniprotkb:Q2HRB6,"host-GO:0044421,host-GO:0044444,host-GO:0051606,host-GO:0044707,host-GO:0097367,host-GO:0019098,host-GO:0044763,host-GO:0044425,host-GO:0009628,host-GO:0040012,host-GO:0044702,host-GO:0051239,host-GO:1901681,host-GO:0005576,host-GO:0009605,host-GO:0050794,host-GO:0044767,host-GO:0048518,host-GO:0048583,host-GO:0006950,host-GO:0048609,host-GO:0005102,host-GO:1900046,host-GO:0003006,host-GO:0048519,host-GO:0045202,host-GO:0050793,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0040008,host-GO:0043167,host-GO:0098772,host-GO:0043230,host-GO:0030155,host-GO:0043227,host-GO:0044708,host-GO:0009653,host-GO:0032879,host-GO:1902578,host-GO:0048856,host-GO:0044459,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0044419,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0019076,virus-GO:0052192,virus-GO:0006807,virus-GO:0003824","host-IPR023795,host-IPR023796,host-IPR000215,virus-IPR035443,virus-IPR001847"
uniprotkb:P07478%uniprotkb:P88947,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0045321,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0006807,host-GO:0003824,host-GO:0002252,host-GO:0016043,host-GO:0051234,host-GO:0040008,host-GO:0043167,host-GO:0070013,host-GO:0031974,host-GO:0030155,host-GO:0006955,host-GO:1902578,host-GO:0051707,","host-IPR033116,host-IPR001254,host-IPR018114,host-IPR001314,host-IPR009003"
uniprotkb:P08559%uniprotkb:P90463,"host-GO:0044710,host-GO:0044444,host-GO:1990204,host-GO:0009058,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0071704,host-GO:0008152,host-GO:0050794,host-GO:0043209,host-GO:0006807,host-GO:0003824,host-GO:0043228,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0043229,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0032259,virus-GO:0044763,virus-GO:0006807,virus-GO:0003824","host-IPR001017,host-IPR029061,host-IPR017597,virus-IPR020940,virus-IPR023451,virus-IPR000398"
uniprotkb:O36551%uniprotkb:P09669,"host-GO:0044237,host-GO:0044710,host-GO:0043227,host-GO:0044444,host-GO:0005215,host-GO:1902578,host-GO:0031090,host-GO:0044446,host-GO:0016020,host-GO:0019866,host-GO:0044763,host-GO:0051234,host-GO:0044425,host-GO:0009055,host-GO:0003824,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR034884,host-IPR004204"
uniprotkb:P0C0L4%uniprotkb:Q2HRD4,"host-GO:0044421,host-GO:0044444,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0002376,host-GO:0001846,host-GO:0072376,host-GO:0044297,host-GO:0001848,host-GO:0005576,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0042995,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0045202,host-GO:0048519,host-GO:0002252,host-GO:0070013,host-GO:0098772,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0030054,host-GO:0006955,host-GO:0097458,host-GO:0032879,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0002253,virus-GO:0050690,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0019222,virus-GO:0044425,virus-GO:0055036,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR019742,host-IPR008993,host-IPR009048,host-IPR018081,host-IPR019565,host-IPR002890,host-IPR001134,host-IPR001599,host-IPR008930,host-IPR001840,host-IPR011625,host-IPR018933,host-IPR013783,host-IPR000020,host-IPR011626,virus-IPR000436"
uniprotkb:P0C0P6%uniprotkb:P88925,"host-GO:0051239,host-GO:0003008,host-GO:0044708,host-GO:0005576,host-GO:0050795,host-GO:0023051,host-GO:0050794,host-GO:0048518,host-GO:0044707,host-GO:0065008,host-GO:0009628,host-GO:0098900,host-GO:0007165,host-GO:0042752,virus-GO:0033647,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0044419,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0048518,virus-GO:0030430,virus-GO:0043167,virus-GO:0097159,virus-GO:0019222,virus-GO:0006807,virus-GO:0003824,virus-GO:0048519","host-IPR028138,virus-IPR011335,virus-IPR011604,virus-IPR001616,virus-IPR034720"
uniprotkb:F5HFD2%uniprotkb:P0CAP2,"host-GO:0044237,host-GO:0043227,host-GO:0051235,host-GO:0030880,host-GO:0009058,host-GO:0097458,host-GO:0071704,host-GO:1902578,host-GO:0044238,host-GO:0044446,host-GO:0031975,host-GO:0065008,host-GO:0044297,host-GO:0044763,host-GO:0051641,host-GO:0032991,host-GO:0006807,host-GO:0003824,host-GO:0043229","host-IPR026213,virus-IPR004285"
uniprotkb:F5HF36%uniprotkb:P10075,"host-GO:0043227,host-GO:1901363,host-GO:0003674,host-GO:0001071,host-GO:0050794,host-GO:0019222,host-GO:0043167,host-GO:0097159,host-GO:0008150,host-GO:0043229",host-IPR013087
uniprotkb:O36551%uniprotkb:P10176,"host-GO:0044237,host-GO:0044710,host-GO:0043227,host-GO:0044444,host-GO:0045277,host-GO:0005215,host-GO:1902578,host-GO:0031090,host-GO:0044446,host-GO:0016020,host-GO:0019866,host-GO:0032991,host-GO:0044763,host-GO:0051234,host-GO:0044425,host-GO:0009055,host-GO:0003824,host-GO:0043229,virus-GO:0016020,virus-GO:0044425",host-IPR003205
uniprotkb:P10515%uniprotkb:P90463,"host-GO:0044710,host-GO:0044444,host-GO:1990204,host-GO:0009058,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0071704,host-GO:0008152,host-GO:0050794,host-GO:0043209,host-GO:0006807,host-GO:0003824,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0019222,host-GO:0043229,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0032259,virus-GO:0044763,virus-GO:0006807,virus-GO:0003824","host-IPR011053,host-IPR001078,host-IPR004167,host-IPR003016,host-IPR000089,host-IPR006257,virus-IPR020940,virus-IPR023451,virus-IPR000398"
uniprotkb:O36551%uniprotkb:P10606,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0045277,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0044425,host-GO:0071704,host-GO:0031090,host-GO:0016020,host-GO:0051641,host-GO:0009055,host-GO:0006807,host-GO:0003824,host-GO:0005215,host-GO:0019866,host-GO:0051234,host-GO:0043167,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:1902578,host-GO:0031975,host-GO:0032991,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR002124,host-IPR020893"
uniprotkb:P10619%uniprotkb:Q77UV1,"host-GO:0044710,host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0005576,host-GO:0071704,host-GO:0050794,host-GO:0016020,host-GO:0051641,host-GO:0006807,host-GO:0003824,host-GO:0002252,host-GO:0048519,host-GO:0065008,host-GO:0051234,host-GO:0070013,host-GO:0098772,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0098576,host-GO:1902578,host-GO:0065009,host-GO:0019222,host-GO:0043229","host-IPR033124,host-IPR029058,host-IPR001563,host-IPR018202,virus-IPR010805"
uniprotkb:O36551%uniprotkb:P11233,"host-GO:0044444,host-GO:0044421,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0032155,host-GO:0030496,host-GO:1901363,host-GO:0031090,host-GO:0044767,host-GO:0016020,host-GO:0050794,host-GO:0051641,host-GO:0048518,host-GO:0009986,host-GO:0043209,host-GO:0036094,host-GO:0005102,host-GO:0003824,host-GO:0016043,host-GO:0019899,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0048646,host-GO:0007165,host-GO:0022402,host-GO:0043230,host-GO:0043227,host-GO:0030054,host-GO:0008092,host-GO:0042330,host-GO:0032879,host-GO:1902578,host-GO:0044087,host-GO:0005886,host-GO:0097610,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR001806,host-IPR028412,host-IPR005225,host-IPR027417,host-IPR020849"
uniprotkb:P12955%uniprotkb:P88959,"host-GO:0043230,host-GO:0044710,host-GO:0043227,host-GO:0044421,host-GO:0044237,host-GO:0009056,host-GO:0071704,host-GO:0044238,host-GO:0044707,host-GO:0044763,host-GO:0043167,host-GO:0006807,host-GO:0003824,virus-GO:0046755,virus-GO:0046794,virus-GO:0051234,virus-GO:0051641,virus-GO:1902579","host-IPR007865,host-IPR000994,host-IPR001131,host-IPR029149,host-IPR028980,virus-IPR021152"
uniprotkb:P13798%uniprotkb:Q2HRC9,"host-GO:0044444,host-GO:0044421,host-GO:0045321,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044763,host-GO:0005576,host-GO:1901363,host-GO:0071704,host-GO:0042802,host-GO:0031090,host-GO:0016020,host-GO:0006807,host-GO:0003824,host-GO:0002252,host-GO:0016043,host-GO:0051234,host-GO:0097159,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:1902578,host-GO:0005737","host-IPR002471,host-IPR029058,host-IPR001375,virus-IPR006882"
uniprotkb:P14735%uniprotkb:Q2HRB6,"host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0044419,host-GO:0042445,host-GO:1901363,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0008152,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0009986,host-GO:0046983,host-GO:0000502,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0005102,host-GO:0048519,host-GO:0042562,host-GO:0016043,host-GO:0033218,host-GO:0065008,host-GO:0043559,host-GO:0097159,host-GO:0043167,host-GO:0070013,host-GO:0007165,host-GO:0060089,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0044087,host-GO:0140030,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0005886,host-GO:0043229,host-GO:0042165,virus-GO:0033647,virus-GO:0044419,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0019076,virus-GO:0052192,virus-GO:0006807,virus-GO:0003824","host-IPR001431,host-IPR011249,host-IPR011765,host-IPR007863,host-IPR032632,virus-IPR035443,virus-IPR001847"
uniprotkb:P15336%uniprotkb:Q9QR71,"host-GO:0044444,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0042221,host-GO:0043229,host-GO:0051239,host-GO:0003682,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0044767,host-GO:0046983,host-GO:0006950,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0097159,host-GO:0043167,host-GO:0048646,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0009653,host-GO:0001071,host-GO:0000988,host-GO:0031968,host-GO:0048856,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0000075","host-IPR016378,host-IPR029836,host-IPR013087,host-IPR004827"
uniprotkb:O36551%uniprotkb:P15954,"host-GO:0044237,host-GO:0044710,host-GO:0043227,host-GO:0044444,host-GO:0045277,host-GO:0005215,host-GO:1902578,host-GO:0031090,host-GO:0044446,host-GO:0016020,host-GO:0019866,host-GO:0032991,host-GO:0044763,host-GO:0051234,host-GO:0044425,host-GO:0009055,host-GO:0003824,host-GO:0043229,virus-GO:0016020,virus-GO:0044425",host-IPR004202
uniprotkb:O92597%uniprotkb:P16278,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0042221,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0008152,host-GO:0006807,host-GO:0009719,host-GO:0003824,host-GO:0002252,host-GO:0051234,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:1902578,host-GO:0005737,host-GO:0043229","host-IPR025300,host-IPR008979,host-IPR001944,host-IPR026283,host-IPR017853,host-IPR031330,host-IPR019801,virus-IPR010805"
uniprotkb:P16278%uniprotkb:Q77UV1,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0042221,host-GO:0005576,host-GO:0009056,host-GO:0071704,host-GO:0008152,host-GO:0006807,host-GO:0009719,host-GO:0003824,host-GO:0002252,host-GO:0051234,host-GO:0070013,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:1902578,host-GO:0005737,host-GO:0043229","host-IPR025300,host-IPR008979,host-IPR001944,host-IPR026283,host-IPR017853,host-IPR031330,host-IPR019801,virus-IPR010805"
uniprotkb:P18887%uniprotkb:Q9QR71,"host-GO:0044238,host-GO:0044446,host-GO:0051716,host-GO:0009628,host-GO:0042221,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0006950,host-GO:0032844,host-GO:0006807,host-GO:0003824,host-GO:0048519,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0048856,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0043229","host-IPR002706,host-IPR001357,host-IPR008979"
uniprotkb:O36551%uniprotkb:P19404,"host-GO:0044710,host-GO:0044444,host-GO:1990204,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0031090,host-GO:0016020,host-GO:0009055,host-GO:0043209,host-GO:0003824,host-GO:0016043,host-GO:0019866,host-GO:0043167,host-GO:0051540,host-GO:0044237,host-GO:0044085,host-GO:0043227,host-GO:0048856,host-GO:0032991,host-GO:0043229,virus-GO:0016020,virus-GO:0044425","host-IPR002023,host-IPR012336"
uniprotkb:P20073%uniprotkb:P88931,"host-GO:0044444,host-GO:0044421,host-GO:0044446,host-GO:0044763,host-GO:0009628,host-GO:0044425,host-GO:0042221,host-GO:1901363,host-GO:0009056,host-GO:0031090,host-GO:0051703,host-GO:0050794,host-GO:0016020,host-GO:0044877,host-GO:0044767,host-GO:0006950,host-GO:0005102,host-GO:0048519,host-GO:0032403,host-GO:0050793,host-GO:0048306,host-GO:0016043,host-GO:0050839,host-GO:0065008,host-GO:0008289,host-GO:0097159,host-GO:0043167,host-GO:0008283,host-GO:0043230,host-GO:0043227,host-GO:0044237,host-GO:0051705,host-GO:0031975,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0033647,virus-GO:0016043,virus-GO:0052192,virus-GO:0019076,virus-GO:0044419","host-IPR034309,host-IPR013286,host-IPR018502,host-IPR018252,host-IPR001464,virus-IPR002660"
uniprotkb:O92597%uniprotkb:P20719,"host-GO:0048589,host-GO:0009058,host-GO:0044238,host-GO:0044707,host-GO:0044763,host-GO:0007154,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0048870,host-GO:0032844,host-GO:0006807,host-GO:0048519,host-GO:0003008,host-GO:0050793,host-GO:0065008,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0009653,host-GO:0001071,host-GO:0048856,host-GO:0019222,host-GO:0044700,host-GO:0043229","host-IPR017995,host-IPR001827,host-IPR020479,host-IPR001356,host-IPR017970,host-IPR009057,virus-IPR010805"
uniprotkb:P21912%uniprotkb:Q76SB1,"host-GO:0044710,host-GO:0044444,host-GO:1990204,host-GO:0044421,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0045283,host-GO:0071704,host-GO:0031090,host-GO:0016020,host-GO:0009055,host-GO:0003824,host-GO:0045273,host-GO:0045281,host-GO:0019866,host-GO:0043167,host-GO:0051540,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0032991,host-GO:0048037,host-GO:0005886,host-GO:0043229","host-IPR012675,host-IPR006058,host-IPR009051,host-IPR017900,host-IPR017896,host-IPR004489,host-IPR001041,host-IPR025192,virus-IPR004280"
uniprotkb:P22234%uniprotkb:Q2HRC6,"host-GO:0044710,host-GO:0044444,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0097367,host-GO:0044763,host-GO:1901363,host-GO:0071704,host-GO:0008152,host-GO:0042802,host-GO:0016020,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0050839,host-GO:0043167,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0043230,host-GO:0005737,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0003824,virus-GO:0044763,virus-GO:0048037,virus-GO:0097159,virus-GO:0006807,virus-GO:0036094","host-IPR033626,host-IPR018236,host-IPR028923,host-IPR000031,virus-IPR012259,virus-IPR001796,virus-IPR017925,virus-IPR024072"
