xref_partners_sorted,GO,interpro
uniprotkb:P13010%uniprotkb:P16727,"host-GO:0044444,host-GO:0033036,host-GO:0009058,host-GO:0044238,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0009628,host-GO:0042221,host-GO:0051239,host-GO:1901363,host-GO:0005576,host-GO:0070419,host-GO:0071704,host-GO:0050794,host-GO:0044767,host-GO:0048518,host-GO:0051641,host-GO:0016020,host-GO:0044877,host-GO:0006950,host-GO:0032844,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:0002252,host-GO:0048519,host-GO:0008022,host-GO:0019043,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0051234,host-GO:0097159,host-GO:0043167,host-GO:0070013,host-GO:0008283,host-GO:0098772,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:1902578,host-GO:0048856,host-GO:0044087,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR016194,host-IPR024193,host-IPR002035,host-IPR005160,host-IPR005161,host-IPR014893,host-IPR006164,virus-IPR010436"
uniprotkb:P27824%uniprotkb:Q6SVZ5,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0043233,host-GO:0044446,host-GO:0044297,host-GO:0044763,host-GO:0030246,host-GO:0044425,host-GO:1901363,host-GO:0019882,host-GO:0016020,host-GO:0044767,host-GO:0051641,host-GO:0042995,host-GO:0043209,host-GO:0005102,host-GO:0044463,host-GO:0034185,host-GO:0044456,host-GO:0044232,host-GO:0098794,host-GO:0051234,host-GO:0043228,host-GO:0006457,host-GO:0097159,host-GO:0043167,host-GO:0070013,host-GO:0031974,host-GO:0043230,host-GO:0043227,host-GO:0097458,host-GO:0051082,host-GO:1902578,host-GO:0005737,host-GO:0032991,host-GO:0030529,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0044385,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR001580,host-IPR009033,host-IPR018124,host-IPR013320,virus-IPR012536"
uniprotkb:O15144%uniprotkb:P16727,"host-GO:0044444,host-GO:0044421,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0031252,host-GO:0002682,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0042995,host-GO:0002252,host-GO:0045202,host-GO:0044463,host-GO:0032403,host-GO:0050793,host-GO:0016043,host-GO:0065008,host-GO:0043228,host-GO:0007165,host-GO:0008092,host-GO:0030155,host-GO:0030054,host-GO:0043227,host-GO:0043230,host-GO:0005198,host-GO:0002253,host-GO:0097458,host-GO:0044087,host-GO:0005737,host-GO:0044459,host-GO:0032991,host-GO:0005886,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR034666,host-IPR007188,virus-IPR010436"
uniprotkb:P04844%uniprotkb:Q6SVZ5,"host-GO:0044237,host-GO:0043227,host-GO:0044710,host-GO:0044444,host-GO:0071704,host-GO:0044238,host-GO:0031090,host-GO:0044446,host-GO:0044767,host-GO:0016020,host-GO:0044877,host-GO:0044763,host-GO:0032991,host-GO:0042221,host-GO:0044425,host-GO:0006807,host-GO:0003824,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0044385,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR008814,virus-IPR012536"
uniprotkb:P05388%uniprotkb:P16727,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0051716,host-GO:0042221,host-GO:0019083,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0016020,host-GO:0051641,host-GO:0042995,host-GO:0006807,host-GO:0048519,host-GO:0043228,host-GO:0051234,host-GO:0097159,host-GO:0005622,host-GO:0044237,host-GO:0043227,host-GO:0044085,host-GO:0005198,host-GO:0030054,host-GO:0043230,host-GO:0097458,host-GO:0005737,host-GO:0032991,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0033647,virus-GO:0030430","host-IPR001790,host-IPR030670,virus-IPR010436"
uniprotkb:P16791%uniprotkb:P17252,"host-GO:0044444,host-GO:0044421,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0040012,host-GO:0042221,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0031090,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0006807,host-GO:0036094,host-GO:0003824,host-GO:1900046,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0007155,host-GO:0097159,host-GO:0043167,host-GO:0048646,host-GO:0007165,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0030155,host-GO:0043230,host-GO:0032879,host-GO:0044087,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644","host-IPR002219,host-IPR000961,host-IPR011009,host-IPR014375,host-IPR000719,host-IPR000008,host-IPR017441,host-IPR034663,host-IPR017892,host-IPR008271,host-IPR020454,virus-IPR007626"
uniprotkb:F5HAM0%uniprotkb:P41227,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0071704,host-GO:0044238,host-GO:0016043,host-GO:0044446,host-GO:0044877,host-GO:0016020,host-GO:0043228,host-GO:0032991,host-GO:0031248,host-GO:0005737,host-GO:0030529,host-GO:0006807,host-GO:0003824,host-GO:0005622,host-GO:0043229,virus-GO:0019048,virus-GO:0050794,virus-GO:0016020,virus-GO:0019222,virus-GO:0044425,virus-GO:0044419","host-IPR016181,host-IPR000182,virus-IPR001368"
uniprotkb:P16727%uniprotkb:P61160,"host-GO:0044444,host-GO:0044421,host-GO:0045321,host-GO:0043233,host-GO:0044446,host-GO:0044707,host-GO:0097367,host-GO:0044763,host-GO:0051716,host-GO:0007017,host-GO:0042221,host-GO:0044702,host-GO:0043229,host-GO:0051239,host-GO:1901363,host-GO:0005576,host-GO:0002682,host-GO:0050794,host-GO:0044877,host-GO:0048518,host-GO:0051641,host-GO:0048583,host-GO:0042995,host-GO:0016020,host-GO:0006950,host-GO:0009719,host-GO:1903046,host-GO:0036094,host-GO:0002252,host-GO:0003008,host-GO:0032403,host-GO:0050793,host-GO:0044456,host-GO:0016043,host-GO:0065008,host-GO:0051234,host-GO:0043228,host-GO:0097159,host-GO:0043167,host-GO:0070013,host-GO:0022402,host-GO:0007165,host-GO:0031974,host-GO:0008092,host-GO:0043227,host-GO:0030054,host-GO:0043230,host-GO:0005198,host-GO:0044708,host-GO:1902578,host-GO:0044087,host-GO:0005737,host-GO:0032991,host-GO:0099572,host-GO:0002253,virus-GO:0033647,virus-GO:0030430","host-IPR004000,host-IPR020902,host-IPR027306,virus-IPR010436"
uniprotkb:F5HC71%uniprotkb:Q13651,"host-GO:0004871,host-GO:0009607,host-GO:0005886,host-GO:0009605,host-GO:0050794,host-GO:0016020,host-GO:0044425,host-GO:0019838,host-GO:0007165,host-GO:0042221,host-GO:0019955,host-GO:0060089,virus-GO:0050690,virus-GO:0019048,virus-GO:0044421,virus-GO:0005576,virus-GO:0006955,virus-GO:0044419,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0023051,virus-GO:0005102,virus-GO:0048519","host-IPR013783,host-IPR003961,virus-IPR020423,virus-IPR009079,virus-IPR012352,virus-IPR020443"
uniprotkb:P16749%uniprotkb:Q7KZ85,"host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0042393,host-GO:0051239,host-GO:0003682,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0048518,host-GO:0044877,host-GO:0048583,host-GO:0006807,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0051234,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0001071,host-GO:0032879,host-GO:0000988,host-GO:0032991,host-GO:0019222,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0019048,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0030430,virus-GO:0019222,virus-GO:0043167,virus-GO:0006807,virus-GO:0044419","host-IPR017072,host-IPR035019,host-IPR023323,host-IPR023319,host-IPR035420,host-IPR010994,host-IPR022967,host-IPR006641,host-IPR028231,host-IPR000980,host-IPR028088,host-IPR003029,host-IPR012337,host-IPR028083,host-IPR032706,host-IPR035018,host-IPR027999,host-IPR012340,virus-IPR008648"
uniprotkb:Q6SVZ5%uniprotkb:Q9BUN8,"host-GO:0044710,host-GO:0044444,host-GO:0033036,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0044419,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0051641,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0003824,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0006457,host-GO:0007165,host-GO:0060089,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0065009,host-GO:1902579,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044217,virus-GO:0044425,virus-GO:0033655,virus-GO:0044385,virus-GO:0033644,virus-GO:0044419,virus-GO:0048519","host-IPR007599,host-IPR022764,virus-IPR012536"
uniprotkb:F5HGG3%uniprotkb:P16760,"virus-GO:0033647,virus-GO:0019033,virus-GO:0019033","virus-IPR003360,virus-IPR003360"
uniprotkb:F5HEA3%uniprotkb:P16760,"virus-GO:0019033,virus-GO:0030430,virus-GO:0033655,virus-GO:0019033","virus-IPR007619,virus-IPR003360"
uniprotkb:P16734%uniprotkb:Q6SW84,"virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419,virus-GO:0019033,virus-GO:0030430,virus-GO:0033655","virus-IPR006928,virus-IPR034702,virus-IPR002600"
uniprotkb:F5HGG3%uniprotkb:P16761,"virus-GO:0019033,virus-GO:0030430,virus-GO:0033647,virus-GO:0019033","virus-IPR011992,virus-IPR006731,virus-IPR003360"
uniprotkb:P16731%uniprotkb:Q6SW84,"virus-GO:0033647,virus-GO:0019048,virus-GO:0019033,virus-GO:0003824,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0006807,virus-GO:0044419,","virus-IPR006928,virus-IPR034702,virus-IPR007616"
uniprotkb:F5HDC7%uniprotkb:P16760,"virus-GO:0019033,virus-GO:0019033","virus-IPR003360,virus-IPR003360"
uniprotkb:P16760%uniprotkb:Q6SW99,"virus-GO:0033647,virus-GO:0019033,virus-GO:0005198,virus-GO:0030430,virus-GO:0019033","virus-IPR010340,virus-IPR003360"
uniprotkb:P16761%uniprotkb:Q6SW37,"virus-GO:0033647,virus-GO:0019033,virus-GO:0030430","virus-IPR004138,virus-IPR011992,virus-IPR006731"
uniprotkb:F5HEN7%uniprotkb:P16729,"virus-GO:0033647,virus-GO:0005198,virus-GO:0019028,virus-GO:0033647,virus-GO:0019028","virus-IPR000912,virus-IPR023233,virus-IPR031385"
uniprotkb:P16760%uniprotkb:Q6SW70,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0044763,virus-GO:0043167,virus-GO:0006807,virus-GO:0003824,virus-GO:0019033","virus-IPR034745,virus-IPR029054,virus-IPR006882,virus-IPR003360"
uniprotkb:F5HCU8%uniprotkb:P16761,"virus-GO:0019033,virus-GO:0030430,virus-GO:0033647,virus-GO:1901363,virus-GO:0003824,virus-GO:0016043,virus-GO:0019076,virus-GO:0052192,virus-GO:0097159,virus-GO:0044419","virus-IPR011992,virus-IPR006731,virus-IPR027417,virus-IPR003499,virus-IPR033663,virus-IPR003498"
uniprotkb:P16761%uniprotkb:Q6SW29,"virus-GO:0019033,virus-GO:0030430,virus-GO:0033647,virus-GO:0019083,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0043900,virus-GO:0050794,virus-GO:0019222,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","virus-IPR011992,virus-IPR006731,virus-IPR005028,virus-IPR010855"
uniprotkb:P16760%uniprotkb:Q6SW87,"virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0030430,virus-GO:0006807,virus-GO:0019033","virus-IPR034716,virus-IPR000788,virus-IPR003360"
uniprotkb:P16760%uniprotkb:Q6SW65,"virus-GO:0033647,virus-GO:0046794,virus-GO:0051234,virus-GO:0051641,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:1902579,virus-GO:0019028,virus-GO:0044419,virus-GO:0019033","virus-IPR002493,virus-IPR003360"
uniprotkb:F5HAZ3%uniprotkb:P16760,"virus-GO:0019033,virus-GO:0019033","virus-IPR003360,virus-IPR003360"
uniprotkb:P16760%uniprotkb:Q6SW77,"virus-GO:0044237,virus-GO:0033647,virus-GO:0036094,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0019079,virus-GO:0097159,virus-GO:0006807,virus-GO:0003824,virus-GO:0019033","virus-IPR006134,virus-IPR006133,virus-IPR012337,virus-IPR006172,virus-IPR017964,virus-IPR023211,virus-IPR003360"
uniprotkb:P16760%uniprotkb:Q6SW89,"virus-GO:0019033,virus-GO:0019033","virus-IPR003360,virus-IPR003360"
uniprotkb:F5HCU8%uniprotkb:P16760,"virus-GO:0033647,virus-GO:1901363,virus-GO:0003824,virus-GO:0016043,virus-GO:0019076,virus-GO:0052192,virus-GO:0097159,virus-GO:0044419,virus-GO:0019033","virus-IPR027417,virus-IPR003499,virus-IPR033663,virus-IPR003498,virus-IPR003360"
uniprotkb:P16761%uniprotkb:Q6SW89,"virus-GO:0019033,virus-GO:0030430,virus-GO:0019033","virus-IPR011992,virus-IPR006731,virus-IPR003360"
uniprotkb:P16760%uniprotkb:Q6SW73,"virus-GO:0033647,virus-GO:0044237,virus-GO:0019048,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0030430,virus-GO:0019222,virus-GO:0043167,virus-GO:0006807,virus-GO:0044419,virus-GO:0019033","virus-IPR008648,virus-IPR003360"
uniprotkb:F5HC97%uniprotkb:P16761,"virus-GO:0019033,virus-GO:0030430,virus-GO:0044237,virus-GO:0033647,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0019079,virus-GO:0097159,virus-GO:0006807,virus-GO:0098772","virus-IPR011992,virus-IPR006731,virus-IPR004997"
uniprotkb:F5HGU6%uniprotkb:P16845,"virus-GO:0036338,virus-GO:0055036,virus-GO:0016020,virus-GO:0044425,","virus-IPR021023,virus-IPR009245"
uniprotkb:F5HGI9%uniprotkb:P16760,"virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419,virus-GO:0019033","virus-IPR005208,virus-IPR003360"
uniprotkb:P16761%uniprotkb:Q6SW59,"virus-GO:0019033,virus-GO:0030430,virus-GO:0033647,virus-GO:0050690,virus-GO:0019048,virus-GO:0019033,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0065009,virus-GO:0019222,virus-GO:0030430,virus-GO:0044419,virus-GO:0048519","virus-IPR011992,virus-IPR006731,virus-IPR008649,virus-IPR029054"
uniprotkb:P16761%uniprotkb:Q6SW73,"virus-GO:0033647,virus-GO:0044237,virus-GO:0019048,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0030430,virus-GO:0019222,virus-GO:0043167,virus-GO:0006807,virus-GO:0044419,virus-GO:0019033,virus-GO:0030430","virus-IPR008648,virus-IPR011992,virus-IPR006731"
uniprotkb:F5HG98%uniprotkb:P16760,"virus-GO:0033647,virus-GO:0019048,virus-GO:0050794,virus-GO:0030430,virus-GO:0044419,virus-GO:0019033","virus-IPR003360,virus-IPR003360"
uniprotkb:P16761%uniprotkb:Q6SW87,"virus-GO:0019033,virus-GO:0030430,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0030430,virus-GO:0006807","virus-IPR011992,virus-IPR006731,virus-IPR034716,virus-IPR000788"
uniprotkb:B8YEH0%uniprotkb:Q9BUN8,"host-GO:0044710,host-GO:0044444,host-GO:0033036,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0044419,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0016020,host-GO:0048518,host-GO:0051641,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0003824,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0051234,host-GO:0006457,host-GO:0007165,host-GO:0060089,host-GO:0044237,host-GO:0043227,host-GO:0032991,host-GO:0065009,host-GO:1902579,host-GO:0019222,host-GO:0030529,host-GO:0043229,virus-GO:0050690,virus-GO:0019048,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0044425,virus-GO:0044385,virus-GO:0044419","host-IPR007599,host-IPR022764,virus-IPR012536"
uniprotkb:Q13651%uniprotkb:Q6SWG0,"host-GO:0004871,host-GO:0009607,host-GO:0005886,host-GO:0009605,host-GO:0050794,host-GO:0016020,host-GO:0044425,host-GO:0019838,host-GO:0007165,host-GO:0042221,host-GO:0019955,host-GO:0060089,virus-GO:0005102,virus-GO:0006955","host-IPR013783,host-IPR003961,virus-IPR020423,virus-IPR009079,virus-IPR012352,virus-IPR020443"
uniprotkb:B8YEG3%uniprotkb:Q8WLS4,"virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0005102,virus-GO:0051707,virus-GO:0033655,virus-GO:0044425,virus-GO:0044419,virus-GO:0048519","host-IPR003006,host-IPR013783,host-IPR011162,host-IPR001039,host-IPR003597,host-IPR007110,host-IPR011161,virus-IPR009237,virus-IPR014756,virus-IPR014749"
uniprotkb:P06400%uniprotkb:Q6SWV3,"host-GO:0033036,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:0051239,host-GO:0019904,host-GO:1901363,host-GO:0003674,host-GO:0071704,host-GO:0002682,host-GO:0000075,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0051641,host-GO:0048583,host-GO:0061676,host-GO:0006807,host-GO:0005102,host-GO:0048519,host-GO:0050793,host-GO:0051219,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0040008,host-GO:0097159,host-GO:0000307,host-GO:0007165,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0009653,host-GO:0001071,host-GO:0032879,host-GO:0000988,host-GO:0044087,host-GO:0048856,host-GO:0032991,host-GO:0005667,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0043900,virus-GO:0019222,virus-GO:0050794","host-IPR002719,host-IPR028309,host-IPR002720,host-IPR033057,host-IPR015030,host-IPR013763,host-IPR024599,virus-IPR005028,virus-IPR010855"
uniprotkb:P13202%uniprotkb:P29590,"host-GO:0044444,host-GO:0033036,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0002376,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0040012,host-GO:0042221,host-GO:0042752,host-GO:0032182,host-GO:0051239,host-GO:0051235,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0051641,host-GO:0046983,host-GO:0042802,host-GO:0048870,host-GO:0006950,host-GO:0032844,host-GO:0048511,host-GO:0006807,host-GO:0046332,host-GO:0002252,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0040008,host-GO:0051234,host-GO:0043167,host-GO:0097159,host-GO:0007623,host-GO:0007165,host-GO:0022402,host-GO:0005622,host-GO:0044237,host-GO:0030155,host-GO:0043227,host-GO:0009653,host-GO:0006955,host-GO:0032879,host-GO:0000988,host-GO:1902578,host-GO:0005737,host-GO:0051707,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0050690,virus-GO:0019083,virus-GO:0019048,virus-GO:0002682,virus-GO:0043900,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0019079,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR017907,host-IPR013083,host-IPR021978,host-IPR000315,host-IPR001841,virus-IPR010855"
uniprotkb:P16769%uniprotkb:Q12824,"host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0044419,host-GO:0003682,host-GO:1901363,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0044877,host-GO:0048583,host-GO:0006950,host-GO:0032844,host-GO:0006807,host-GO:0048519,host-GO:0002039,host-GO:0016043,host-GO:0065008,host-GO:0043228,host-GO:0019079,host-GO:0097159,host-GO:0044237,host-GO:0043227,host-GO:0097458,host-GO:0000988,host-GO:0048856,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:0071704,virus-GO:0044238,virus-GO:0051716,virus-GO:0006950,virus-GO:0006807,virus-GO:0003824","host-IPR006939,host-IPR017393,virus-IPR002043,virus-IPR018085,virus-IPR005122"
uniprotkb:P30260%uniprotkb:Q7M6R1,"host-GO:0044444,host-GO:0044238,host-GO:0044446,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0000151,host-GO:0099080,host-GO:0006807,host-GO:0048519,host-GO:0019899,host-GO:0043228,host-GO:0022402,host-GO:0008283,host-GO:0044237,host-GO:0043227,host-GO:0005737,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0043229,virus-GO:0030430","host-IPR001440,host-IPR013026,host-IPR019734,host-IPR011990,virus-IPR035112"
uniprotkb:Q7M6R1%uniprotkb:Q9UJX2,"host-GO:0044237,host-GO:0044444,host-GO:0009056,host-GO:0044238,host-GO:0071704,host-GO:0044446,host-GO:0050794,host-GO:0048518,host-GO:0032991,host-GO:0044763,host-GO:0065009,host-GO:0051234,host-GO:0019222,host-GO:0000151,host-GO:0051641,host-GO:0022402,host-GO:0006807,host-GO:0003824,host-GO:0005622,host-GO:0048519,virus-GO:0030430","host-IPR007192,host-IPR013026,host-IPR019734,host-IPR011990,virus-IPR035112"
uniprotkb:Q7M6R1%uniprotkb:Q9UJX3,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0006807,host-GO:0009056,host-GO:0044238,host-GO:0071704,host-GO:0044446,host-GO:0019899,host-GO:0050794,host-GO:0048518,host-GO:0044763,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0000151,host-GO:0022402,host-GO:0043229,host-GO:0048519,virus-GO:0030430","host-IPR013026,host-IPR019734,host-IPR011990,virus-IPR035112"
uniprotkb:P03169%uniprotkb:P29590,"host-GO:0044444,host-GO:0033036,host-GO:0009058,host-GO:0044238,host-GO:0043900,host-GO:0044446,host-GO:0002376,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0009628,host-GO:0040012,host-GO:0042221,host-GO:0042752,host-GO:0032182,host-GO:0051239,host-GO:0051235,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0002682,host-GO:0009607,host-GO:0031090,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0051641,host-GO:0046983,host-GO:0042802,host-GO:0048870,host-GO:0006950,host-GO:0032844,host-GO:0048511,host-GO:0006807,host-GO:0046332,host-GO:0002252,host-GO:0048519,host-GO:0050793,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0040008,host-GO:0051234,host-GO:0043167,host-GO:0097159,host-GO:0007623,host-GO:0007165,host-GO:0022402,host-GO:0005622,host-GO:0044237,host-GO:0030155,host-GO:0043227,host-GO:0009653,host-GO:0006955,host-GO:0032879,host-GO:0000988,host-GO:1902578,host-GO:0005737,host-GO:0051707,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0050690,virus-GO:0019083,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0043900,virus-GO:0009605,virus-GO:0050794,virus-GO:0051707,virus-GO:0048583,virus-GO:0023051,virus-GO:0044419,virus-GO:0048519","host-IPR017907,host-IPR013083,host-IPR021978,host-IPR000315,host-IPR001841,virus-IPR010855"
uniprotkb:P06400%uniprotkb:Q6SW29,"host-GO:0033036,host-GO:0008134,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0042221,host-GO:0051239,host-GO:0019904,host-GO:1901363,host-GO:0003674,host-GO:0071704,host-GO:0002682,host-GO:0000075,host-GO:0042802,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0051641,host-GO:0048583,host-GO:0061676,host-GO:0006807,host-GO:0005102,host-GO:0048519,host-GO:0050793,host-GO:0051219,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0040008,host-GO:0097159,host-GO:0000307,host-GO:0007165,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0009653,host-GO:0001071,host-GO:0032879,host-GO:0000988,host-GO:0044087,host-GO:0048856,host-GO:0032991,host-GO:0005667,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0019083,virus-GO:0044237,virus-GO:0019048,virus-GO:1901363,virus-GO:0009058,virus-GO:0071704,virus-GO:0044238,virus-GO:0043900,virus-GO:0050794,virus-GO:0019222,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0044419","host-IPR002719,host-IPR028309,host-IPR002720,host-IPR033057,host-IPR015030,host-IPR013763,host-IPR024599,virus-IPR005028,virus-IPR010855"
