xref_partners_sorted,GO,interpro
uniprotkb:P10240%uniprotkb:Q8N9W6,"host-GO:0045182,host-GO:1901363,host-GO:0048856,host-GO:0050794,host-GO:0048518,host-GO:0065008,host-GO:0044767,host-GO:0044707,host-GO:0005737,host-GO:0044763,host-GO:0097159,host-GO:0019222,host-GO:0048609,host-GO:0044702","host-IPR000504,virus-IPR007620"
uniprotkb:P10212-PRO_0000115874%uniprotkb:Q8ND90,"host-GO:0043227,host-GO:0006955,host-GO:0044446,host-GO:0050794,host-GO:0048518,host-GO:0005737,host-GO:0043228,host-GO:0006950,host-GO:0043229,virus-GO:0033647,virus-GO:1901363,virus-GO:0044419,virus-GO:0097367,virus-GO:0019072,virus-GO:0019076,virus-GO:0097159,virus-GO:0043167,virus-GO:0052192,virus-GO:0036094","host-IPR026523,host-IPR026528"
uniprotkb:P32888-PRO_0000436379%uniprotkb:Q8ND90,"host-GO:0043227,host-GO:0006955,host-GO:0044446,host-GO:0050794,host-GO:0048518,host-GO:0005737,host-GO:0043228,host-GO:0006950,host-GO:0043229,virus-GO:0033647,virus-GO:1901363,virus-GO:0019069,virus-GO:0097159,virus-GO:0019028","host-IPR026523,host-IPR026528"
uniprotkb:P10218-PRO_0000116026%uniprotkb:Q8ND90,"host-GO:0043227,host-GO:0006955,host-GO:0044446,host-GO:0050794,host-GO:0048518,host-GO:0005737,host-GO:0043228,host-GO:0006950,host-GO:0043229,virus-GO:0033647,virus-GO:0046755,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0051641,virus-GO:1902579,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644","host-IPR026523,host-IPR026528"
uniprotkb:P10191-PRO_0000115914%uniprotkb:Q8NEY4,"host-GO:0044444,host-GO:0033036,host-GO:0044421,host-GO:0044446,host-GO:0044763,host-GO:0044425,host-GO:0031090,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0046983,host-GO:0003824,host-GO:0005215,host-GO:0065008,host-GO:0051234,host-GO:0007165,host-GO:0043230,host-GO:0043227,host-GO:1902578,host-GO:0032991,host-GO:0019222,host-GO:0023051,virus-GO:0019033,virus-GO:0030430,virus-GO:0033655",host-IPR004907
uniprotkb:P10205-PRO_0000115971%uniprotkb:Q8NFH5,"host-GO:0033036,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0019083,host-GO:1901363,host-GO:0071704,host-GO:0031090,host-GO:0050794,host-GO:0016020,host-GO:0051641,host-GO:0048583,host-GO:0006807,host-GO:0046794,host-GO:0005215,host-GO:0016043,host-GO:0051234,host-GO:0008289,host-GO:0097159,host-GO:0043167,host-GO:0022402,host-GO:0044237,host-GO:0043227,host-GO:0032879,host-GO:1902578,host-GO:0031975,host-GO:0032991,host-GO:1902579,host-GO:0019222,host-GO:0005886,host-GO:0043229,virus-GO:0033647,virus-GO:0019033,virus-GO:0030430","host-IPR017389,host-IPR000504,host-IPR007846"
uniprotkb:P10224-PRO_0000190503%uniprotkb:Q8NHQ1,"host-GO:0044444,host-GO:1902578,host-GO:0042802,host-GO:0044446,host-GO:0005737,host-GO:0051641,host-GO:0044763,host-GO:0043228,host-GO:0022402,host-GO:0043229,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824","host-IPR013026,host-IPR019734"
uniprotkb:P10218-PRO_0000116026%uniprotkb:Q8NHQ1,"host-GO:0044444,host-GO:1902578,host-GO:0042802,host-GO:0044446,host-GO:0005737,host-GO:0051641,host-GO:0044763,host-GO:0043228,host-GO:0022402,host-GO:0043229,virus-GO:0033647,virus-GO:0046755,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0051641,virus-GO:1902579,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644","host-IPR013026,host-IPR019734"
uniprotkb:P06477%uniprotkb:Q8TBF5,"host-GO:0044237,host-GO:0044710,host-GO:0043227,host-GO:0044444,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0016020,host-GO:0044763,host-GO:0044425,host-GO:0006807,host-GO:0043229,virus-GO:0036338,virus-GO:0033647,virus-GO:0016043,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0044764,virus-GO:0033655","host-IPR013233,virus-IPR035305,virus-IPR003493"
uniprotkb:P10204-PRO_0000115966%uniprotkb:Q8TBM7,"host-GO:0016020,host-GO:0044425,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0019058,virus-GO:0033655",host-IPR028110
uniprotkb:P10204-PRO_0000115966%uniprotkb:Q8TBQ9,"host-GO:0012505,host-GO:0043227,host-GO:0044444,host-GO:0033036,host-GO:1902578,host-GO:0031090,host-GO:0044446,host-GO:0016020,host-GO:0051234,host-GO:0051641,host-GO:0044763,host-GO:0044425,host-GO:0043229,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0019058,virus-GO:0033655",host-IPR009653
uniprotkb:P10204-PRO_0000115966%uniprotkb:Q8TC12,"host-GO:0044237,host-GO:0044710,host-GO:0043227,host-GO:0044444,host-GO:0042445,host-GO:0044238,host-GO:0071704,host-GO:0097458,host-GO:0044446,host-GO:0050794,host-GO:0016020,host-GO:0065008,host-GO:0044763,host-GO:0048583,host-GO:0044425,host-GO:0023051,host-GO:0003824,host-GO:0005622,host-GO:0043229,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0019058,virus-GO:0033655","host-IPR016040,host-IPR002347"
uniprotkb:P04296%uniprotkb:Q8TEE9,"host-GO:0044237,host-GO:0043227,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0050794,host-GO:0005737,host-GO:0019222,host-GO:0006807,host-GO:0043229,virus-GO:0044237,virus-GO:0033647,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0039713,virus-GO:0019079,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807","host-IPR029163,virus-IPR000635"
uniprotkb:P10224-PRO_0000190503%uniprotkb:Q8TF71,"host-GO:0005215,host-GO:1902578,host-GO:0016020,host-GO:0065008,host-GO:0051234,host-GO:0044459,host-GO:0044425,host-GO:0005886,virus-GO:0044237,virus-GO:0044710,virus-GO:0009058,virus-GO:0019046,virus-GO:0071704,virus-GO:0044238,virus-GO:0016020,virus-GO:0044763,virus-GO:0044217,virus-GO:0043167,virus-GO:0044425,virus-GO:0033644,virus-GO:0006807,virus-GO:0003824","host-IPR011701,host-IPR020846,host-IPR030762"
uniprotkb:P06477%uniprotkb:Q8WUH6,"host-GO:0016020,host-GO:0044425,virus-GO:0036338,virus-GO:0033647,virus-GO:0016043,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0044764,virus-GO:0033655","host-IPR028153,virus-IPR035305,virus-IPR003493"
uniprotkb:P06477%uniprotkb:Q8WVF5,"host-GO:0016043,virus-GO:0036338,virus-GO:0033647,virus-GO:0016043,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0044764,virus-GO:0033655","host-IPR000210,host-IPR003131,host-IPR011333,virus-IPR035305,virus-IPR003493"
uniprotkb:P10204-PRO_0000115966%uniprotkb:Q8WVX3,"host-GO:0016020,host-GO:0044425,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0019058,virus-GO:0033655",
uniprotkb:P10240%uniprotkb:Q8WW12,"host-GO:0044237,host-GO:0043227,host-GO:0009056,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:0006807,host-GO:0043229","host-IPR029169,virus-IPR007620"
uniprotkb:P10191-PRO_0000115914%uniprotkb:Q8WXF8,"host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044763,host-GO:1901363,host-GO:0009056,host-GO:0071704,host-GO:0050794,host-GO:0048518,host-GO:0048583,host-GO:0006807,host-GO:0032947,host-GO:0048519,host-GO:0016043,host-GO:0065008,host-GO:0043228,host-GO:0097159,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0005198,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0019033,virus-GO:0030430,virus-GO:0033655","host-IPR011029,host-IPR001875"
uniprotkb:P10191-PRO_0000115914%uniprotkb:Q92478,"host-GO:0002682,host-GO:0016020,host-GO:0044459,host-GO:0048583,host-GO:0030246,host-GO:0044425,host-GO:0005886,virus-GO:0019033,virus-GO:0030430,virus-GO:0033655","host-IPR001304,host-IPR016187,host-IPR016186,host-IPR033992"
uniprotkb:P06477%uniprotkb:Q92552,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0009058,host-GO:0071704,host-GO:0031090,host-GO:0044446,host-GO:0016043,host-GO:0019866,host-GO:0016020,host-GO:0032991,host-GO:0043228,host-GO:0044763,host-GO:0030529,host-GO:0043229,virus-GO:0036338,virus-GO:0033647,virus-GO:0016043,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0044764,virus-GO:0033655","host-IPR034913,host-IPR002885,host-IPR019266,virus-IPR035305,virus-IPR003493"
uniprotkb:P10204-PRO_0000115966%uniprotkb:Q92882,"host-GO:0043230,host-GO:0043227,host-GO:0044444,host-GO:0019904,host-GO:0044421,host-GO:0005576,host-GO:0045321,host-GO:0043233,host-GO:1902578,host-GO:0044446,host-GO:0005737,host-GO:0044707,host-GO:0007165,host-GO:0044763,host-GO:0051234,host-GO:0050794,host-GO:0070013,host-GO:0002252,host-GO:0005622,host-GO:0031974,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0019058,virus-GO:0033655","host-IPR001452,host-IPR020683,host-IPR002110"
uniprotkb:Q69091%uniprotkb:Q92956,"host-GO:0004871,host-GO:0044707,host-GO:0040012,host-GO:0044425,host-GO:0042221,host-GO:0044419,host-GO:0051239,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0044767,host-GO:0048583,host-GO:0006950,host-GO:0048519,host-GO:0019899,host-GO:0007165,host-GO:0060089,host-GO:0031294,host-GO:0030155,host-GO:0006955,host-GO:0032879,host-GO:0048856,host-GO:0044459,host-GO:0051707,host-GO:0019222,host-GO:0005886,virus-GO:0036338,virus-GO:0016020,virus-GO:0044406,virus-GO:0055036,virus-GO:0043167,virus-GO:0044425,virus-GO:0044419","host-IPR034031,host-IPR001368,host-IPR022332,virus-IPR002896,virus-IPR007110"
uniprotkb:P04288-PRO_0000115775%uniprotkb:Q969E8,"host-GO:0044237,host-GO:0043227,host-GO:0071704,host-GO:0044238,host-GO:0006807,host-GO:0043229,virus-GO:0033647,virus-GO:0036338,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0033655",host-IPR019398
uniprotkb:P10218-PRO_0000116026%uniprotkb:Q969F0,"host-GO:0043227,host-GO:0044444,host-GO:0044232,host-GO:0031090,host-GO:0031968,host-GO:0044446,host-GO:0016020,host-GO:0050794,host-GO:0044763,host-GO:0065008,host-GO:0019899,host-GO:0044425,host-GO:0043229,host-GO:0048519,virus-GO:0033647,virus-GO:0046755,virus-GO:0046794,virus-GO:0016020,virus-GO:0051234,virus-GO:0051641,virus-GO:1902579,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644",
uniprotkb:P04288-PRO_0000115775%uniprotkb:Q969F0,"host-GO:0043227,host-GO:0044444,host-GO:0044232,host-GO:0031090,host-GO:0031968,host-GO:0044446,host-GO:0016020,host-GO:0050794,host-GO:0044763,host-GO:0065008,host-GO:0019899,host-GO:0044425,host-GO:0043229,host-GO:0048519,virus-GO:0033647,virus-GO:0036338,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0033655",
uniprotkb:P06477%uniprotkb:Q96A35,"host-GO:0044237,host-GO:0043227,host-GO:0044444,host-GO:0005198,host-GO:0009058,host-GO:0071704,host-GO:0044238,host-GO:0031090,host-GO:0044446,host-GO:0016043,host-GO:0019866,host-GO:0016020,host-GO:0032991,host-GO:0043228,host-GO:0044763,host-GO:0030529,host-GO:0006807,host-GO:0005622,host-GO:0043229,virus-GO:0036338,virus-GO:0033647,virus-GO:0016043,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0044764,virus-GO:0033655","host-IPR005824,host-IPR003256,host-IPR005825,host-IPR008991,host-IPR014722,virus-IPR035305,virus-IPR003493"
uniprotkb:P04288-PRO_0000115775%uniprotkb:Q96BA8,"host-GO:0044444,host-GO:0009058,host-GO:0044238,host-GO:0044446,host-GO:0044707,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0003682,host-GO:0051239,host-GO:1901363,host-GO:0071704,host-GO:0044767,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0006950,host-GO:0006807,host-GO:0046332,host-GO:0048519,host-GO:0051234,host-GO:0097159,host-GO:0007165,host-GO:0044237,host-GO:0043227,host-GO:0001071,host-GO:1902578,host-GO:0048856,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0036338,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0033655","host-IPR029805,host-IPR004827,host-IPR001630"
uniprotkb:P06477%uniprotkb:Q96BM0,"host-GO:0016020,host-GO:0044425,virus-GO:0036338,virus-GO:0033647,virus-GO:0016043,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0044764,virus-GO:0033655","host-IPR009311,virus-IPR035305,virus-IPR003493"
uniprotkb:P10193%uniprotkb:Q96EY1,"host-GO:0044444,host-GO:0033036,host-GO:0008134,host-GO:0009058,host-GO:0045321,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0044425,host-GO:0009628,host-GO:0042221,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0044767,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0051641,host-GO:0099080,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0036094,host-GO:0045202,host-GO:0048519,host-GO:0044456,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0006457,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0007165,host-GO:0098772,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0030155,host-GO:0051082,host-GO:0033256,host-GO:0005737,host-GO:0009295,host-GO:0044459,host-GO:0031072,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0044237,virus-GO:0033647,virus-GO:0009058,virus-GO:1901363,virus-GO:0071704,virus-GO:0044238,virus-GO:0097367,virus-GO:0019079,virus-GO:0043167,virus-GO:0097159,virus-GO:0006807,virus-GO:0036094","host-IPR018253,host-IPR001623,host-IPR002939,host-IPR001305,host-IPR012724,host-IPR008971,virus-IPR027417,virus-IPR014001,virus-IPR003450"
uniprotkb:P04488%uniprotkb:Q96EY1,"host-GO:0044444,host-GO:0033036,host-GO:0008134,host-GO:0009058,host-GO:0045321,host-GO:0044238,host-GO:0043233,host-GO:0044446,host-GO:0097367,host-GO:0044763,host-GO:0044425,host-GO:0009628,host-GO:0042221,host-GO:1901363,host-GO:0071704,host-GO:0002682,host-GO:0050794,host-GO:0044767,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0051641,host-GO:0099080,host-GO:0006950,host-GO:0006807,host-GO:0005102,host-GO:0036094,host-GO:0045202,host-GO:0048519,host-GO:0044456,host-GO:0016043,host-GO:0019899,host-GO:0065008,host-GO:0043228,host-GO:0006457,host-GO:0043167,host-GO:0097159,host-GO:0070013,host-GO:0007165,host-GO:0098772,host-GO:0031974,host-GO:0044237,host-GO:0043227,host-GO:0030054,host-GO:0030155,host-GO:0051082,host-GO:0033256,host-GO:0005737,host-GO:0009295,host-GO:0044459,host-GO:0031072,host-GO:0032991,host-GO:0065009,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0036338,virus-GO:0050690,virus-GO:0033647,virus-GO:0019048,virus-GO:0044156,virus-GO:0009607,virus-GO:0009605,virus-GO:0016020,virus-GO:0051707,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0033655","host-IPR018253,host-IPR001623,host-IPR002939,host-IPR001305,host-IPR012724,host-IPR008971,virus-IPR013783,virus-IPR003404,virus-IPR007110"
uniprotkb:P10229-PRO_0000116086%uniprotkb:Q96F46,"host-GO:0004871,host-GO:0044763,host-GO:0051716,host-GO:0044425,host-GO:0042221,host-GO:0051239,host-GO:0005576,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0016020,host-GO:0048583,host-GO:0048870,host-GO:0006950,host-GO:0005102,host-GO:0050900,host-GO:0007165,host-GO:0060089,host-GO:0042330,host-GO:0032879,host-GO:0044459,host-GO:0051707,host-GO:0005886,virus-GO:0036338,virus-GO:0055036,virus-GO:0016020,virus-GO:0044425","host-IPR032356,host-IPR013568"
uniprotkb:P06477%uniprotkb:Q96FQ6,"host-GO:0043230,host-GO:0043227,host-GO:0044444,host-GO:0044421,host-GO:1901363,host-GO:0042802,host-GO:0044446,host-GO:0005737,host-GO:0016020,host-GO:0043228,host-GO:0046983,host-GO:0097159,host-GO:0043167,host-GO:0005886,host-GO:0042221,host-GO:0043229,virus-GO:0036338,virus-GO:0033647,virus-GO:0016043,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0044419,virus-GO:0044764,virus-GO:0033655","host-IPR001751,host-IPR013787,host-IPR002048,host-IPR011992,host-IPR018247,virus-IPR035305,virus-IPR003493"
uniprotkb:P08393-PRO_0000056352%uniprotkb:Q96GY0,"host-GO:0043167,virus-GO:0033647,virus-GO:0009058,virus-GO:0019046,virus-GO:0044238,virus-GO:0030430,virus-GO:0042221,virus-GO:0044419,virus-GO:0050690,virus-GO:1901363,virus-GO:0071704,virus-GO:0019033,virus-GO:0009607,virus-GO:0002682,virus-GO:0009605,virus-GO:0050794,virus-GO:0048518,virus-GO:0048583,virus-GO:0006807,virus-GO:0003824,virus-GO:0048519,virus-GO:0019048,virus-GO:0097159,virus-GO:0043167,virus-GO:0044237,virus-GO:0051707,virus-GO:0065009,virus-GO:0019222",host-IPR026319
uniprotkb:P10217-PRO_0000116023%uniprotkb:Q96IJ6,"host-GO:0043230,host-GO:0043227,host-GO:0044421,host-GO:0009058,host-GO:0005737,host-GO:0003824,virus-GO:0033647,virus-GO:0019072,virus-GO:0019076,virus-GO:0052192,virus-GO:0044419","host-IPR005835,host-IPR029044,host-IPR001451,host-IPR018357"
uniprotkb:P04288-PRO_0000115775%uniprotkb:Q96IT1,"host-GO:0044237,host-GO:0043227,host-GO:1901363,host-GO:0001071,host-GO:0009058,host-GO:0043621,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0050794,host-GO:0048518,host-GO:0019222,host-GO:0043167,host-GO:0097159,host-GO:0006807,host-GO:0005622,host-GO:0043229,host-GO:0048519,virus-GO:0033647,virus-GO:0036338,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0033655","host-IPR027775,host-IPR013087,host-IPR008916,host-IPR027767,host-IPR001909,host-IPR003309"
uniprotkb:P10239-PRO_0000116117%uniprotkb:Q96JM7,"host-GO:0044237,host-GO:0043227,host-GO:0009058,host-GO:0003674,host-GO:0001071,host-GO:0071704,host-GO:0044238,host-GO:0044446,host-GO:0050794,host-GO:0044767,host-GO:0016043,host-GO:0044763,host-GO:0043228,host-GO:0019222,host-GO:0043167,host-GO:0006807,host-GO:0043229,virus-GO:0033647,virus-GO:0019033,virus-GO:0044094,virus-GO:0019058","host-IPR001660,host-IPR013761,host-IPR002515,host-IPR004092"
uniprotkb:P10204-PRO_0000115966%uniprotkb:Q96MD7,"virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0019058,virus-GO:0033655",host-IPR019351
uniprotkb:P10204-PRO_0000115966%uniprotkb:Q96QB4,"virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0019058,virus-GO:0033655",
uniprotkb:P10230-PRO_0000115792%uniprotkb:Q96S65,"host-GO:0044237,host-GO:0043227,host-GO:1901363,host-GO:0009653,host-GO:0003674,host-GO:0071704,host-GO:0009058,host-GO:0044238,host-GO:0001071,host-GO:0048856,host-GO:0050794,host-GO:0044767,host-GO:0044707,host-GO:0044763,host-GO:0048518,host-GO:0097159,host-GO:0019222,host-GO:0007165,host-GO:0006807,host-GO:0043229,virus-GO:0044237,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0016020,virus-GO:0044217,virus-GO:0019222,virus-GO:0033644,virus-GO:0006807","host-IPR023260,host-IPR031972"
uniprotkb:P10231-PRO_0000116073%uniprotkb:Q96S65,"host-GO:0044237,host-GO:0043227,host-GO:1901363,host-GO:0009653,host-GO:0003674,host-GO:0071704,host-GO:0009058,host-GO:0044238,host-GO:0001071,host-GO:0048856,host-GO:0050794,host-GO:0044767,host-GO:0044707,host-GO:0044763,host-GO:0048518,host-GO:0097159,host-GO:0019222,host-GO:0007165,host-GO:0006807,host-GO:0043229,virus-GO:0033647,virus-GO:0044237,virus-GO:1901363,virus-GO:0009058,virus-GO:0019033,virus-GO:0071704,virus-GO:0044238,virus-GO:0050794,virus-GO:0030430,virus-GO:0097159,virus-GO:0019222,virus-GO:0006807","host-IPR023260,host-IPR031972"
uniprotkb:P10204-PRO_0000115966%uniprotkb:Q99541,"host-GO:0043227,host-GO:0044444,host-GO:0051235,host-GO:0005576,host-GO:1902578,host-GO:0005737,host-GO:0016020,host-GO:0065008,host-GO:0051234,host-GO:0043228,host-GO:0019222,host-GO:0005886,host-GO:0042221,host-GO:0043229,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0019058,virus-GO:0033655",host-IPR004279
uniprotkb:P10204-PRO_0000115966%uniprotkb:Q99731,"host-GO:0044421,host-GO:0033036,host-GO:0044763,host-GO:0051716,host-GO:0040012,host-GO:0042221,host-GO:0044419,host-GO:0007154,host-GO:0051239,host-GO:0031640,host-GO:0005576,host-GO:0002682,host-GO:0009607,host-GO:0009605,host-GO:0050794,host-GO:0048518,host-GO:0044767,host-GO:0048583,host-GO:0048870,host-GO:0032844,host-GO:0006950,host-GO:0005102,host-GO:0009719,host-GO:0048519,host-GO:0050793,host-GO:0065008,host-GO:0051234,host-GO:0050900,host-GO:0007165,host-GO:0031294,host-GO:0005622,host-GO:0030155,host-GO:0042330,host-GO:0006955,host-GO:0032879,host-GO:1902578,host-GO:0044087,host-GO:0051707,host-GO:0065009,host-GO:0019222,host-GO:0023051,virus-GO:0033647,virus-GO:0016020,virus-GO:0044217,virus-GO:0044425,virus-GO:0033644,virus-GO:0019058,virus-GO:0033655","host-IPR000827,host-IPR034133,host-IPR001811"
uniprotkb:P04288-PRO_0000115775%uniprotkb:Q99750,"host-GO:0008134,host-GO:0044707,host-GO:0044763,host-GO:0044702,host-GO:0051235,host-GO:0042802,host-GO:0050794,host-GO:0044767,host-GO:0048583,host-GO:0003006,host-GO:0048519,host-GO:0065008,host-GO:0043227,host-GO:0009653,host-GO:0032879,host-GO:0048856,host-GO:0005737,host-GO:0065009,host-GO:0019222,host-GO:0023051,host-GO:0043229,virus-GO:0033647,virus-GO:0036338,virus-GO:0016020,virus-GO:0044217,virus-GO:0055036,virus-GO:0044425,virus-GO:0033644,virus-GO:0033655",host-IPR026134
uniprotkb:P10228%uniprotkb:Q99962,"host-GO:0044444,host-GO:0044421,host-GO:0048589,host-GO:0044446,host-GO:0044763,host-GO:0051716,host-GO:0016049,host-GO:0007017,host-GO:0042221,host-GO:0031090,host-GO:0042802,host-GO:0050794,host-GO:0016020,host-GO:0044767,host-GO:0051641,host-GO:0048583,host-GO:0019882,host-GO:0009719,host-GO:0045202,host-GO:0048519,host-GO:0016043,host-GO:0051234,host-GO:0008289,host-GO:0007165,host-GO:0043230,host-GO:0043227,host-GO:0032879,host-GO:0048856,host-GO:0005737,host-GO:0019222,host-GO:0005886,host-GO:0023051,host-GO:0043229,virus-GO:0050690,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044406,virus-GO:0019222,virus-GO:0044425,virus-GO:0055036,virus-GO:0044419,virus-GO:0001848,virus-GO:0048519","host-IPR027267,host-IPR001452,host-IPR004148,host-IPR011511,virus-IPR007110,virus-IPR013783,virus-IPR001038"
uniprotkb:P10227-PRO_0000116081%uniprotkb:Q9BQ66,"host-GO:0044446,host-GO:0099080,virus-GO:0016020,virus-GO:0019033,virus-GO:0044425",host-IPR002494
uniprotkb:P10228%uniprotkb:Q9BQ66,"host-GO:0044446,host-GO:0099080,virus-GO:0050690,virus-GO:0019048,virus-GO:0002682,virus-GO:0009607,virus-GO:0009605,virus-GO:0050794,virus-GO:0016020,virus-GO:0051707,virus-GO:0048583,virus-GO:0044406,virus-GO:0019222,virus-GO:0044425,virus-GO:0055036,virus-GO:0044419,virus-GO:0001848,virus-GO:0048519","host-IPR002494,virus-IPR007110,virus-IPR013783,virus-IPR001038"
uniprotkb:P10220-PRO_0000116035%uniprotkb:Q9BQ66,"host-GO:0044446,host-GO:0099080,virus-GO:0033647,virus-GO:0019048,virus-GO:0003824,virus-GO:0019033,virus-GO:0019069,virus-GO:0044238,virus-GO:0071704,virus-GO:0030430,virus-GO:0019079,virus-GO:0006807,virus-GO:0044419",host-IPR002494
uniprotkb:P68331%uniprotkb:Q9BRK4,"host-GO:0043227,host-GO:0044444,host-GO:0044767,host-GO:0032879,host-GO:0044446,host-GO:0050794,host-GO:0023051,host-GO:0005737,host-GO:0044763,host-GO:0048583,host-GO:0048856,host-GO:0016020,host-GO:0043228,host-GO:0099080,host-GO:0005886,host-GO:0007165,host-GO:0043229,host-GO:0048519,virus-GO:0033647,virus-GO:0019048,virus-GO:0050793,virus-GO:0016043,virus-GO:0050794,virus-GO:0016020,virus-GO:0048518,virus-GO:0044217,virus-GO:0019076,virus-GO:0044425,virus-GO:0052192,virus-GO:0033644,virus-GO:0044419,virus-GO:0044764,virus-GO:0033655","host-IPR028597,virus-IPR002567"
